Year,Ethnicity,Education,rural_urban_class,Gender.Code,Region,measure1,measure2,attr,source,agr_by,overall_value
2000,Asian or Pacific Islander,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,17106.9944440323
2000,Asian or Pacific Islander,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,32891
2000,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,481.683054154479
2000,Asian or Pacific Islander,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,439.408610597214
2000,Asian or Pacific Islander,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,763944.729228461
2000,Asian or Pacific Islander,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,9153.87276378955
2000,Asian or Pacific Islander,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,10205.9497140051
2000,Black American,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,173093
2000,Black American,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1094.63384671003
2000,Black American,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1285.31673051803
2000,Black American,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,4630913.67466322
2000,Black American,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,25809.0071729696
2000,Black American,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,34387.2416771872
2000,Black American,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,62976
2000,Black American,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1130.18506134405
2000,Black American,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1371.07535232104
2000,Black American,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1604078.57836332
2000,Black American,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,26133.8718377334
2000,Black American,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,34923.0278515644
2000,Black American,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,30974
2000,Black American,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1140.71562725251
2000,Black American,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1623.44248006076
2000,Black American,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,741662.161862844
2000,Black American,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,26857.7421049709
2000,Black American,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,38872.7920004468
2000,Black American,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,267043
2000,Black American,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1073.08519900921
2000,Black American,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1280.27390189724
2000,Black American,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,6976654.41488938
2000,Black American,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,25056.5194650259
2000,Black American,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,33447.9037830575
2000,White,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,1036928
2000,White,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,836.767963076028
2000,White,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1337.39428998746
2000,White,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,20559041.4795215
2000,White,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,16828.4977904085
2000,White,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,26516.3489483624
2000,White,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,627228
2000,White,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,851.311288706558
2000,White,666,Small-medium metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1434.85875358936
2000,White,666,Small-medium metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,12458123.3787721
2000,White,666,Small-medium metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,17283.2237041848
2000,White,666,Small-medium metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,28499.4410060255
2000,White,666,Non metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,356750
2000,White,666,Non metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,882.798805219303
2000,White,666,Non metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1632.41314040643
2000,White,666,Non metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,6913854.52777378
2000,White,666,Non metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,18084.47844525
2000,White,666,Non metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,31636.347531875
2000,White,666,All,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,2020906
2000,White,666,All,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,823.789462250654
2000,White,666,All,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,1324.94840410278
2000,White,666,All,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,39931019.3860673
2000,White,666,All,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,16497.3155289373
2000,White,666,All,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,26179.6146925028
2000,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,65063
2000,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,965.386625731865
2000,Hispanic or Latino White,666,Large metro,All genders,United States,Deaths,"crude rate per 100,000",overall,National Vital Statistics System,nation,977.678374874734
2000,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,absolute number,overall,National Vital Statistics System,nation,1737993.13516575
2000,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,21381.780284389
2000,Hispanic or Latino White,666,Large metro,All genders,United States,YLL,"crude rate per 100,000",overall,National Vital Statistics System,nation,26116.199743822
2000,Hispanic or Latino White,666,Small-medium metro,All genders,United States,Deaths,absolute number,overall,National Vital Statistics System,nation,22193
2000,Hispanic or Latino White,666,Small-medium metro,All genders,United States,Deaths,"age-adjusted rate per 100,000",overall,National Vital Statistics System,nation,1002.72470370158
