...1,...2,Year,Gender.Code,Ethnicity,svi_bin,rural_urban_class,attr,Education,source,svi_bin1,svi_bin2,svi_bin3,svi_bin4,scenario,method,measure1,measure2,Region,mean,lower,upper,min_age,max_age,measure3,agr_by
,,1996,All genders,Black American,All,Large metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,54.388543383868,51.798612746541,56.1151638087527,65,150,value,nation
,,1996,All genders,Black American,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,7677.905774619,7345.68869783261,8010.12285140541,65,150,value,nation
,,1996,All genders,Black American,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,161.226242037444,154.25010656467,168.202377510218,65,150,value,nation
,,1996,All genders,Black American,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,2325.51953750479,2214.78051190933,2399.34555456844,65,150,value,nation
,,1996,All genders,Black American,All,Small-medium metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,48.832948309418,46.5075698184934,50.3832006367011,65,150,value,nation
,,1996,All genders,Black American,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,absolute number,United States,4304.70828084019,4118.44686484231,4490.96969683809,65,150,value,nation
,,1996,All genders,Black American,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,145.305544031123,139.018284914392,151.592803147854,65,150,value,nation
,,1996,All genders,Black American,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1303.82991198525,1241.74277331929,1345.22133776256,65,150,value,nation
,,1996,All genders,Black American,All,Non metro,attributable,666,National Vital Statistics System,All,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,44.010813817119,41.9150607782086,45.4079825097259,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,absolute number,United States,5959.48097171335,5701.61881428345,6217.34312914326,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,163.485867667109,156.411959931513,170.559775402705,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,1805.03510200933,1719.0810495327,1862.33780366042,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,High SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.5173541491724,47.1593849039738,51.0893336459715,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,absolute number,United States,16619.5992824004,15900.4820057581,17338.7165590428,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,177.45701610762,169.778587526041,185.1354446892,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,5033.82093649628,4794.11517761551,5193.62477575013,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Middle SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,53.749000071058,51.1895238771982,55.4553175336313,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,absolute number,United States,11734.5476556144,11226.8028051311,12242.2925060977,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,163.986312730527,156.890751121994,171.081874339059,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,absolute number,United States,3554.2139533832,3384.96566988876,3667.04614237949,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,Low SES,All,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.6689312597268,47.3037440568828,51.2457227282896,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,absolute number,United States,6938.96784610493,6638.72404507155,7239.21164713832,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,164.611588230071,157.488971431655,171.734205028488,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,absolute number,United States,2101.7066072337,2001.62534022258,2168.42745190779,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,High HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.8583175889157,47.4841119894436,51.4411213218972,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,absolute number,United States,14274.594668277,13656.9439374381,14892.2453991159,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,180.929373062509,173.100698266535,188.758047858483,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,absolute number,United States,4323.55511587234,4117.67153892605,4460.81083383655,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Middle HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,54.8007235718177,52.1911653064931,56.5404290820341,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,absolute number,United States,13100.0653953463,12533.235642663,13666.8951480295,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,162.423273168863,155.395343079825,169.4512032579,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,absolute number,United States,3967.80826878276,3778.86501788835,4093.7704360457,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,Low HC,All,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.1955106232612,46.8528672602489,50.7572728652695,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,absolute number,United States,481.528538327999,460.693168881114,502.363907774884,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,168.62973427374,161.333255386896,175.926213160585,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,absolute number,United States,145.847586128192,138.902462979231,150.4776682275,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,High MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,51.0753522079116,48.6431925789636,52.6967919605438,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,absolute number,United States,4930.4337031388,4717.0976294453,5143.76977683231,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,164.57045070892,157.449613899399,171.69128751844,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,absolute number,United States,1493.35251585454,1422.24049129004,1540.76053223087,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Middle MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.8458576666439,47.4722453968038,51.4282658465374,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,absolute number,United States,28901.6656682614,27651.1128268462,30152.2185096765,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,171.056026444104,163.654563761427,178.457489126782,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,absolute number,United States,8753.86988990608,8337.0189427677,9031.77052133167,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,Low MS,All,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,51.8102387787431,49.343084551184,53.4550082637826,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,absolute number,United States,1727.77327291074,1653.01385244825,1802.53269337322,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,164.013115397383,156.916394058073,171.109836736693,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,absolute number,United States,523.315943237386,498.396136416559,539.929147784605,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,High HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,49.6770493751689,47.311475595399,51.2540985616822,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,absolute number,United States,7305.65081744859,6989.54092630899,7621.7607085882,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee,Deaths,"age-adjusted rate per 100,000",United States,169.202885084017,161.881606402497,176.524163765537,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,absolute number,United States,2212.76923797722,2107.39927426402,2283.01588045268,65,150,value,nation
,,1996,All genders,Black American,All,All,attributable,666,National Vital Statistics System,All,All,All,Middle HTT,real,di_gee_white,Deaths,"age-adjusted rate per 100,000",United States,51.2489507706398,48.8085245434666,52.8759015887554,65,150,value,nation
