rural_urban_class,scenario,svi_bin,svi_bin1,svi_bin2,svi_bin3,svi_bin4,Region,Gender.Code,Ethnicity,Education,Year,min_age,max_age,value,mean_lower,mean_upper,agr_by,pm_metric
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,1995,25,150,16.2700251843378,16.2629860092701,16.2770643594054,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,Black American,666,1995,65,150,16.5017797545104,16.4932069921106,16.5103525169102,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,White,666,1995,25,150,13.716113513182,13.7113264805824,13.7209005457817,nation,mean
All,real,All,Middle SES,All,All,All,United States,All genders,White,666,1995,65,150,13.7200826482094,13.7146616896369,13.7255036067818,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,1995,25,150,14.7356676846353,14.7297100046348,14.7416253646358,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,"All, All Origins",666,1995,65,150,14.5520003966959,14.5458942996149,14.5581064937769,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,9.97684318599904,9.96759989345105,9.98608647854703,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,9.81762762792017,9.80733054856597,9.82792470727436,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,18.5893073430279,18.5731529450853,18.6054617409705,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,19.0106394256908,18.9949245224469,19.0263543289347,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,666,1995,25,150,16.1512902066972,16.1442690481316,16.1583113652627,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,Black American,666,1995,65,150,16.1312147526424,16.1233271081843,16.1391023971005,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,White,666,1995,25,150,14.2073302276054,14.2006297169351,14.2140307382758,nation,mean
All,real,All,Low SES,All,All,All,United States,All genders,White,666,1995,65,150,14.1821121291298,14.1752954483393,14.1889288099203,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",666,1995,25,150,13.9861326119373,13.9818652062973,13.9904000175772,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,"All, All Origins",666,1995,65,150,13.9861153307713,13.9812077018859,13.9910229596568,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,12.1802999178456,12.1710864104321,12.1895134252592,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,12.15097509027,12.1382077455666,12.1637424349734,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,13.5708528207505,13.5586708527743,13.5830347887267,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,12.1374609698781,12.1173071932423,12.1576147465138,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,666,1995,25,150,16.0728265575042,16.0647386910439,16.0809144239645,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,Black American,666,1995,65,150,16.1789383171118,16.1675040038186,16.190372630405,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,White,666,1995,25,150,13.8440568608582,13.8397577819875,13.8483559397289,nation,mean
All,real,All,All,High HC,All,All,United States,All genders,White,666,1995,65,150,13.9343982801047,13.9293952589636,13.9394013012458,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",666,1995,25,150,13.6005380927951,13.5963519616883,13.6047242239019,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,"All, All Origins",666,1995,65,150,13.5499238778733,13.545073578703,13.5547741770437,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,10.6072927112029,10.5986791911216,10.6159062312842,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,10.4648941327232,10.455701658809,10.4740866066373,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,13.893100733323,13.8836611966769,13.9025402699692,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,12.9031620281786,12.8894346870581,12.9168893692991,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Black American,666,1995,25,150,15.6375585694995,15.6297668322462,15.6453503067527,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,Black American,666,1995,65,150,16.0024384064411,15.9927947054558,16.0120821074265,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,White,666,1995,25,150,13.3578192894006,13.3534571763567,13.3621814024446,nation,mean
All,real,All,All,Middle HC,All,All,United States,All genders,White,666,1995,65,150,13.3782071965726,13.3731239566746,13.3832904364707,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,"All, All Origins",666,1995,25,150,14.7295586201214,14.7244805339556,14.7346367062872,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,"All, All Origins",666,1995,65,150,14.5323757658738,14.526855959932,14.5378955718157,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,10.5698044456062,10.5620051983013,10.5776036929112,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,10.3721538734517,10.3634110054798,10.3808967414237,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,17.7463064653596,17.7323751031671,17.7602378275522,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,17.9134199095605,17.8993910177861,17.9274488013348,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,Black American,666,1995,25,150,16.3288290632585,16.3227150639952,16.3349430625217,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,Black American,666,1995,65,150,16.3283287248951,16.3213099087023,16.335347541088,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,White,666,1995,25,150,14.2184960940214,14.2127924543574,14.2241997336854,nation,mean
All,real,All,All,Low HC,All,All,United States,All genders,White,666,1995,65,150,14.1682965158212,14.1621055784653,14.1744874531772,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,"All, All Origins",666,1995,25,150,12.8610089331863,12.8547379245983,12.8672799417743,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,"All, All Origins",666,1995,65,150,12.8177594790026,12.810696835811,12.8248221221942,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,10.7053809383897,10.6942899406482,10.7164719361312,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,10.7601569577503,10.7475363425824,10.7727775729183,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,12.9205442146294,12.9066681009538,12.934420328305,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,12.8285412934945,12.8150705470945,12.8420120398946,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,Black American,666,1995,25,150,15.1707197755671,15.1441529462267,15.1972866049076,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,Black American,666,1995,65,150,15.4967240557835,15.4633396153217,15.5301084962454,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,White,666,1995,25,150,12.838238946769,12.8320231713966,12.8444547221414,nation,mean
All,real,All,All,All,High MS,All,United States,All genders,White,666,1995,65,150,12.7946697481876,12.7876424828181,12.8016970135571,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,"All, All Origins",666,1995,25,150,13.479824533012,13.4749925867267,13.4846564792973,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,"All, All Origins",666,1995,65,150,13.529930941758,13.5242188009198,13.5356430825962,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,10.5554049502766,10.5427370001187,10.5680729004345,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,10.6017671027243,10.5863836793373,10.6171505261113,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,13.5832677979421,13.5733092586481,13.5932263372361,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,13.2504490301195,13.2405665346138,13.2603315256251,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,Black American,666,1995,25,150,15.2729540113231,15.2629559105386,15.2829521121076,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,Black American,666,1995,65,150,15.4081744354246,15.3962229460586,15.4201259247906,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,White,666,1995,25,150,13.3705255205763,13.3655867049685,13.3754643361841,nation,mean
All,real,All,All,All,Middle MS,All,United States,All genders,White,666,1995,65,150,13.4357000511246,13.4298260356548,13.4415740665943,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,"All, All Origins",666,1995,25,150,14.4331816707175,14.429817317683,14.436546023752,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,"All, All Origins",666,1995,65,150,14.3749124216612,14.371095262863,14.3787295804594,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,American Indian or Alaska Native,666,1995,25,150,11.1135807359272,11.1080243182971,11.1191371535574,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,American Indian or Alaska Native,666,1995,65,150,10.782516363747,10.7761588830061,10.7888738444878,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,Asian or Pacific Islander,666,1995,25,150,14.7820279119111,14.7739137385223,14.7901420853,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,Asian or Pacific Islander,666,1995,65,150,13.9155231150087,13.9033277016615,13.9277185283559,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,Black American,666,1995,25,150,16.1837136910281,16.1791398682719,16.1882875137842,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,Black American,666,1995,65,150,16.3565501973689,16.350868535716,16.3622318590218,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,White,666,1995,25,150,14.1055458676818,14.1019059987103,14.1091857366532,nation,mean
All,real,All,All,All,Low MS,All,United States,All genders,White,666,1995,65,150,14.1618413628614,14.1577013374405,14.1659813882823,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,"All, All Origins",666,1995,25,150,13.8029120811543,13.7979271714145,13.8078969908941,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,"All, All Origins",666,1995,65,150,13.493313483307,13.4877212161409,13.498905750473,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,American Indian or Alaska Native,666,1995,25,150,11.4222829378143,11.4125287219911,11.4320371536375,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,American Indian or Alaska Native,666,1995,65,150,11.0242488884329,11.0106798961441,11.0378178807217,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,Asian or Pacific Islander,666,1995,25,150,15.3893665595337,15.3792909495362,15.3994421695312,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,Asian or Pacific Islander,666,1995,65,150,15.1056700298411,15.0949437176529,15.1163963420292,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,Black American,666,1995,25,150,16.0513386856858,16.0400041517117,16.0626732196599,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,Black American,666,1995,65,150,15.774320144626,15.7607022426969,15.7879380465551,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,White,666,1995,25,150,13.6900791894245,13.685081895287,13.695076483562,nation,mean
All,real,All,All,All,All,High HTT,United States,All genders,White,666,1995,65,150,13.4269290836525,13.4212919787164,13.4325661885886,nation,mean
All,real,All,All,All,All,Middle HTT,United States,All genders,"All, All Origins",666,1995,25,150,14.0514411871244,14.046541387182,14.0563409870667,nation,mean
All,real,All,All,All,All,Middle HTT,United States,All genders,"All, All Origins",666,1995,65,150,14.0659849911144,14.0604303082738,14.0715396739549,nation,mean
All,real,All,All,All,All,Middle HTT,United States,All genders,American Indian or Alaska Native,666,1995,25,150,11.6602703677122,11.6506516504045,11.6698890850199,nation,mean
All,real,All,All,All,All,Middle HTT,United States,All genders,American Indian or Alaska Native,666,1995,65,150,11.4506723937999,11.4383454616177,11.4629993259822,nation,mean
